id,dispatch_time,incident_type,priority_number,units_arrived_at_scene
28619,2023-09-18 02:14,Airport Standby,12,4
28620,2023-12-10 08:18,Motor Vehicle Accident,4,7
28621,2023-06-17 06:18,Fire,5,5
28622,2023-11-29 20:47,Medical,4,4
28623,2023-06-01 07:39,Other,4,2
28624,2023-04-11 09:08,Medical,1,11
28625,2023-01-04 02:43,Medical,5,4
28626,2023-08-19 12:43,Medical,3,7
28627,2023-03-11 16:27,Other,9,4
28628,2023-05-07 10:22,Medical,5,7
28629,2023-10-01 19:12,Other,4,7
28630,2023-09-19 01:42,Other,1,7
28631,2023-07-20 15:55,Fire,5,8
28632,2023-02-10 07:51,Medical,12,3
28633,2023-05-02 09:19,Motor Vehicle Accident,3,0
28634,2023-09-18 01:26,Motor Vehicle Accident,4,9
28635,2023-09-14 01:27,Medical,4,2
28636,2023-04-20 01:31,Medical,4,2
28637,2023-04-19 09:33,Motor Vehicle Accident,4,7
28638,2023-04-02 14:44,Motor Vehicle Accident,4,5
28639,2023-12-21 02:07,Other,9,5
28640,2023-06-10 12:19,Medical,5,0
28641,2023-06-30 12:35,Motor Vehicle Accident,4,6
28642,2023-07-06 15:47,Medical,4,2
28643,2023-11-07 01:20,Motor Vehicle Accident,5,2
28644,2023-05-18 05:31,Motor Vehicle Accident,1,3
28645,2023-07-20 17:39,Other,1,2
28646,2023-10-19 18:21,Motor Vehicle Accident,1,10
28647,2023-09-03 13:27,Medical,4,4
28648,2023-08-06 05:20,Other,5,7
28649,2023-08-16 06:53,Motor Vehicle Accident,3,8
28650,2023-05-08 16:33,Medical,12,8
28651,2023-08-08 06:57,Other,4,1
28652,2023-06-13 14:00,Emergency Transfer,1,8
28653,2023-02-20 21:35,Other,9,3
28654,2023-06-18 03:33,Motor Vehicle Accident,5,4
28655,2023-07-09 12:06,Other,5,5
28656,2023-07-21 09:47,Medical,5,2
28657,2023-05-24 03:09,Motor Vehicle Accident,3,5
28658,2023-01-25 18:16,Other,4,9
28659,2023-05-23 04:42,Fire,3,5
28660,2023-08-12 08:37,Other,9,7
28661,2023-08-12 13:48,Motor Vehicle Accident,4,3
28662,2023-01-07 14:34,Motor Vehicle Accident,4,6
28663,2023-11-26 09:43,Motor Vehicle Accident,11,4
28664,2023-08-28 01:07,Medical,1,9
28665,2023-12-11 20:52,Medical,4,6
28666,2023-04-17 14:00,Motor Vehicle Accident,1,5
28667,2023-08-14 09:05,Other,9,4
28668,2023-08-25 16:41,Motor Vehicle Accident,14,8
28669,2023-08-20 09:18,Medical,9,12
28670,2023-11-29 01:14,Other,3,3
28671,2023-03-10 23:13,Medical,5,7
28672,2023-07-17 12:29,Airport Standby,4,4
28673,2023-02-19 01:21,Fire,4,13
28674,2023-03-10 17:53,Other,1,6
28675,2023-01-23 16:50,Other,5,7
28676,2023-01-23 16:12,Motor Vehicle Accident,9,2
28677,2023-04-01 13:35,Medical,1,3
28678,2023-03-01 14:38,Other,5,7
28679,2023-12-17 00:15,Fire,1,6
28680,2023-12-29 10:25,Other,4,4
28681,2023-10-30 23:41,Medical,1,1
28682,2023-02-22 18:05,Medical,4,6
28683,2023-05-23 02:53,Motor Vehicle Accident,1,3
28684,2023-03-12 22:27,Medical,5,7
28685,2023-07-17 00:13,Medical,9,7
28686,2023-08-21 14:55,Medical,1,5
28687,2023-03-09 13:15,Motor Vehicle Accident,9,2
28688,2023-08-01 08:47,Motor Vehicle Accident,3,3
28689,2023-08-14 10:30,Motor Vehicle Accident,9,4
28690,2023-08-19 02:16,Medical,11,3
28691,2023-03-14 09:12,Motor Vehicle Accident,1,3
28692,2023-10-02 19:15,Motor Vehicle Accident,4,4
28693,2023-04-11 20:56,Medical,4,2
28694,2023-07-31 14:41,Medical,5,4
28695,2023-01-16 20:59,Medical,1,5
28696,2023-02-16 08:51,Medical,12,5
28697,2023-09-08 13:46,Medical,3,6
28698,2023-09-25 18:36,Motor Vehicle Accident,4,0
28699,2023-01-19 15:47,Medical,3,3
28700,2023-05-27 22:26,Emergency Transfer,3,7
28701,2023-01-02 19:30,Fire,4,4
28702,2023-06-04 20:23,Motor Vehicle Accident,4,3
28703,2023-10-26 10:36,Medical,4,6
28704,2023-09-18 11:51,Motor Vehicle Accident,1,1
28705,2023-12-29 03:45,Motor Vehicle Accident,1,3
28706,2023-09-27 05:36,Other,5,7
28707,2023-06-30 22:53,Medical,5,1
28708,2023-12-30 11:10,Motor Vehicle Accident,1,1
28709,2023-10-13 00:50,Medical,4,7
28710,2023-01-04 16:44,Fire,3,1
28711,2023-08-16 14:55,Other,4,5
28712,2023-11-02 18:59,Other,4,4
28713,2023-04-05 04:15,Motor Vehicle Accident,14,4
28714,2023-07-06 18:33,Other,9,9
28715,2023-05-17 16:03,Motor Vehicle Accident,4,9
28716,2023-01-07 18:33,Medical,5,7
28717,2023-12-04 21:28,Motor Vehicle Accident,11,2
28718,2023-02-10 22:56,Medical,14,1
28719,2023-06-24 09:10,Airport Standby,11,5
28720,2023-06-05 16:24,Medical,1,6
28721,2023-02-05 18:33,Medical,4,9
28722,2023-09-02 07:39,Motor Vehicle Accident,5,4
28723,2023-07-27 01:28,Fire,1,12
28724,2023-04-01 07:25,Medical,3,7
28725,2023-12-03 17:22,Medical,5,3
28726,2023-01-27 13:14,Medical,4,7
28727,2023-10-22 02:33,Other,5,6
28728,2023-08-09 21:15,Motor Vehicle Accident,3,2
28729,2023-02-07 22:17,Medical,9,12
28730,2023-11-08 22:32,Motor Vehicle Accident,4,0
28731,2023-03-12 11:40,Motor Vehicle Accident,3,2
28732,2023-03-12 15:36,Medical,4,3
28733,2023-02-19 13:04,Other,4,6
28734,2023-02-19 14:09,Emergency Transfer,14,4
28735,2023-01-06 03:58,Other,5,6
28736,2023-11-09 19:23,Medical,3,5
28737,2023-01-12 09:10,Medical,4,2
28738,2023-01-22 08:39,Other,11,0
28739,2023-04-23 10:02,Motor Vehicle Accident,5,7
28740,2023-08-25 11:06,Motor Vehicle Accident,4,14
28741,2023-09-11 02:01,Other,1,5
28742,2023-05-30 14:34,Medical,4,4
28743,2023-05-30 03:51,Motor Vehicle Accident,9,4
28744,2023-02-06 09:28,Other,9,3
28745,2023-08-25 10:15,Other,5,10
28746,2023-05-10 21:17,Other,5,7
28747,2023-04-18 05:19,Fire,1,4
28748,2023-03-01 01:39,Medical,12,7
28749,2023-07-07 18:05,Other,5,3
28750,2023-03-17 18:05,Motor Vehicle Accident,5,2
28751,2023-06-03 04:51,Other,3,7
28752,2023-02-28 01:14,Other,11,3
28753,2023-08-28 23:31,Other,13,7
28754,2023-07-20 00:42,Medical,9,7
28755,2023-07-06 21:31,Other,4,4
28756,2023-01-17 15:05,Medical,11,4
28757,2023-11-16 00:24,Fire,3,4
28758,2023-09-04 19:02,Medical,5,6
28759,2023-09-02 12:43,Medical,5,8
28760,2023-03-30 07:14,Other,5,12
28761,2023-06-26 23:33,Medical,4,2
28762,2023-08-24 10:34,Other,1,1
28763,2023-10-18 13:04,Fire,1,4
28764,2023-11-03 02:44,Fire,5,5
28765,2023-12-29 21:47,Medical,3,5
28766,2023-10-13 16:29,Medical,5,6
28767,2023-05-23 20:13,Other,4,12
28768,2023-10-19 21:35,Other,4,4
28769,2023-05-17 11:02,Motor Vehicle Accident,4,6
28770,2023-08-22 09:46,Emergency Transfer,1,3
28771,2023-07-06 16:27,Fire,3,6
28772,2023-11-13 18:18,Airport Standby,14,4
28773,2023-07-22 21:18,Motor Vehicle Accident,13,3
28774,2023-05-23 15:24,Other,3,6
28775,2023-02-16 09:45,Other,5,6
28776,2023-12-12 11:23,Other,5,3
28777,2023-06-11 09:28,Fire,4,3
28778,2023-10-30 21:33,Medical,5,1
28779,2023-01-30 11:32,Motor Vehicle Accident,3,6
28780,2023-06-08 15:25,Other,4,8
28781,2023-08-31 11:40,Emergency Transfer,4,4
28782,2023-03-27 02:47,Motor Vehicle Accident,9,0
28783,2023-12-16 07:15,Other,5,6
28784,2023-06-05 18:40,Other,9,6
28785,2023-04-26 02:42,Emergency Transfer,3,8
28786,2023-09-26 01:53,Medical,5,7
28787,2023-08-13 19:15,Motor Vehicle Accident,9,5
28788,2023-04-25 15:16,Motor Vehicle Accident,4,7
28789,2023-07-19 23:49,Medical,4,5
28790,2023-02-19 06:03,Other,4,6
28791,2023-10-18 23:22,Other,5,7
28792,2023-04-01 06:45,Other,11,6
28793,2023-08-17 18:31,Medical,4,5
28794,2023-04-06 23:06,Medical,1,5
28795,2023-07-16 10:06,Other,1,4
28796,2023-02-26 13:58,Motor Vehicle Accident,4,7
28797,2023-09-22 09:25,Medical,3,7
28798,2023-05-07 16:34,Motor Vehicle Accident,4,6
28799,2023-10-28 02:28,Motor Vehicle Accident,3,6
28800,2023-10-16 15:39,Motor Vehicle Accident,1,4
28801,2023-06-09 03:08,Motor Vehicle Accident,3,7
28802,2023-11-16 20:09,Medical,1,6
28803,2023-01-05 10:12,Other,5,7
28804,2023-03-06 07:28,Motor Vehicle Accident,11,6
28805,2023-07-20 13:46,Motor Vehicle Accident,3,5
28806,2023-03-26 21:14,Airport Standby,5,4
28807,2023-12-30 01:03,Motor Vehicle Accident,1,8
28808,2023-09-01 00:17,Other,5,0
28809,2023-08-27 19:03,Other,11,2
28810,2023-04-10 02:28,Other,4,5
28811,2023-12-04 23:52,Fire,12,4
28812,2023-08-15 16:51,Fire,4,4
28813,2023-09-23 00:48,Medical,14,1
28814,2023-07-12 15:08,Motor Vehicle Accident,3,10
28815,2023-01-17 17:48,Other,5,4
28816,2023-01-07 00:07,Airport Standby,5,7
28817,2023-04-19 23:12,Medical,5,6
28818,2023-03-04 05:27,Medical,5,6
28819,2023-07-22 01:14,Motor Vehicle Accident,5,6
28820,2023-07-30 08:35,Motor Vehicle Accident,13,8
28821,2023-01-15 13:06,Medical,3,4
28822,2023-07-09 15:18,Motor Vehicle Accident,3,6
28823,2023-08-19 14:20,Other,4,4
28824,2023-11-18 09:42,Emergency Transfer,4,5
28825,2023-06-20 10:05,Motor Vehicle Accident,4,11
28826,2023-06-27 19:53,Motor Vehicle Accident,1,5
28827,2023-11-17 07:28,Motor Vehicle Accident,1,5
28828,2023-10-07 11:06,Medical,4,5
28829,2023-09-13 17:59,Medical,5,6
28830,2023-08-23 01:03,Emergency Transfer,12,4
28831,2023-05-25 09:54,Motor Vehicle Accident,1,8
28832,2023-01-09 01:37,Medical,4,7
28833,2023-10-21 17:10,Medical,3,0
28834,2023-10-20 04:54,Other,3,7
28835,2023-12-09 12:40,Medical,3,5
28836,2023-09-17 13:55,Medical,1,1
28837,2023-03-26 03:44,Medical,5,4
28838,2023-09-27 07:32,Motor Vehicle Accident,3,5
28839,2023-10-10 16:28,Motor Vehicle Accident,5,10
28840,2023-10-25 07:00,Other,5,3
28841,2023-06-16 15:55,Motor Vehicle Accident,1,5
28842,2023-03-20 01:41,Medical,3,6
28843,2023-11-19 02:26,Airport Standby,1,1
28844,2023-12-30 18:54,Motor Vehicle Accident,4,6
28845,2023-05-05 10:17,Motor Vehicle Accident,5,0
28846,2023-11-27 03:22,Other,4,5
28847,2023-06-09 11:47,Fire,5,4
28848,2023-08-11 14:43,Other,13,9
28849,2023-12-24 13:50,Medical,9,6
28850,2023-10-19 05:08,Medical,4,4
28851,2023-01-05 14:30,Medical,9,6
28852,2023-07-25 02:44,Other,1,11
28853,2023-03-07 02:51,Emergency Transfer,4,2
28854,2023-02-05 08:53,Medical,5,6
28855,2023-10-29 10:58,Airport Standby,5,5
28856,2023-07-11 23:03,Motor Vehicle Accident,12,2
28857,2023-05-16 08:49,Other,3,10
28858,2023-05-12 11:13,Motor Vehicle Accident,9,3
28859,2023-03-08 11:14,Emergency Transfer,5,9
28860,2023-02-25 09:21,Motor Vehicle Accident,3,2
28861,2023-10-23 08:30,Medical,14,7
28862,2023-05-12 12:17,Motor Vehicle Accident,9,4
28863,2023-01-21 08:21,Motor Vehicle Accident,4,9
28864,2023-10-04 08:16,Medical,9,1
28865,2023-09-25 23:28,Emergency Transfer,5,5
28866,2023-02-23 17:18,Other,1,11
28867,2023-09-16 05:59,Emergency Transfer,4,3
28868,2023-07-15 08:33,Medical,1,10
28869,2023-05-16 17:14,Motor Vehicle Accident,4,2
28870,2023-10-12 21:44,Medical,4,8
28871,2023-01-16 22:02,Medical,14,6
28872,2023-10-13 05:53,Motor Vehicle Accident,1,1
28873,2023-07-28 13:26,Other,4,5
28874,2023-10-21 20:03,Other,3,4
28875,2023-03-15 15:13,Other,3,4
28876,2023-07-22 07:04,Motor Vehicle Accident,9,4
28877,2023-12-26 06:32,Other,3,0
28878,2023-06-13 13:56,Fire,4,1
28879,2023-12-19 23:54,Motor Vehicle Accident,3,2
28880,2023-06-10 08:07,Motor Vehicle Accident,13,10
28881,2023-10-27 14:55,Emergency Transfer,3,2
28882,2023-11-30 20:13,Medical,3,9
28883,2023-08-05 08:15,Motor Vehicle Accident,3,7
28884,2023-05-23 00:47,Medical,9,9
28885,2023-09-30 15:28,Other,4,5
28886,2023-07-05 02:30,Medical,5,10
28887,2023-06-07 16:07,Emergency Transfer,5,0
28888,2023-02-27 07:24,Medical,4,6
28889,2023-03-11 20:01,Medical,9,2
28890,2023-12-15 11:17,Fire,9,6
28891,2023-06-03 16:16,Medical,3,7
28892,2023-01-15 03:35,Motor Vehicle Accident,1,0
28893,2023-06-16 07:09,Medical,1,10
28894,2023-03-18 18:36,Medical,4,6
28895,2023-03-07 06:24,Medical,11,4
28896,2023-02-23 14:18,Fire,3,4
28897,2023-04-14 19:23,Medical,9,5
28898,2023-05-15 10:49,Medical,3,10
28899,2023-11-29 02:42,Other,4,3
28900,2023-06-09 04:01,Medical,5,6
28901,2023-06-06 18:08,Emergency Transfer,3,5
28902,2023-06-03 23:03,Motor Vehicle Accident,4,1
28903,2023-03-15 16:05,Medical,4,2
28904,2023-04-15 12:19,Medical,3,4
28905,2023-12-11 12:59,Motor Vehicle Accident,1,6
28906,2023-02-16 22:22,Motor Vehicle Accident,9,3
28907,2023-03-23 09:33,Fire,5,4
28908,2023-12-05 07:07,Medical,3,4
28909,2023-07-29 22:12,Other,4,1
28910,2023-06-27 08:45,Other,9,5
28911,2023-03-14 03:31,Other,3,2
28912,2023-07-03 02:08,Fire,1,8
28913,2023-09-06 07:25,Airport Standby,5,3
28914,2023-10-05 00:39,Medical,11,6
28915,2023-06-19 21:02,Other,4,8
28916,2023-02-13 10:35,Motor Vehicle Accident,5,4
28917,2023-09-08 05:26,Other,9,5
28918,2023-07-15 01:51,Fire,9,4
28919,2023-07-02 21:18,Motor Vehicle Accident,12,5
28920,2023-12-17 23:15,Airport Standby,14,4
28921,2023-10-16 22:17,Emergency Transfer,5,8
28922,2023-12-09 21:18,Emergency Transfer,1,8
28923,2023-09-03 00:10,Fire,3,5
28924,2023-11-29 06:41,Motor Vehicle Accident,3,1
28925,2023-10-23 11:44,Medical,4,7
28926,2023-08-15 06:55,Other,5,2
28927,2023-08-04 16:53,Motor Vehicle Accident,5,1
28928,2023-08-30 14:17,Motor Vehicle Accident,9,8
28929,2023-01-27 07:42,Other,4,3
28930,2023-08-15 14:46,Other,3,6
28931,2023-11-07 02:09,Medical,3,3
28932,2023-09-20 12:27,Motor Vehicle Accident,1,3
28933,2023-12-23 05:13,Medical,12,6
28934,2023-12-17 22:29,Motor Vehicle Accident,4,9
28935,2023-08-01 06:40,Medical,4,7
28936,2023-10-06 12:48,Motor Vehicle Accident,3,2
28937,2023-09-18 08:50,Medical,4,6
28938,2023-08-09 03:32,Airport Standby,12,8
28939,2023-02-05 16:06,Motor Vehicle Accident,3,5
28940,2023-09-30 20:36,Motor Vehicle Accident,12,7
28941,2023-01-25 23:00,Airport Standby,1,6
28942,2023-05-21 16:46,Medical,3,5
28943,2023-03-15 02:21,Fire,1,7
28944,2023-01-31 09:52,Motor Vehicle Accident,1,10
28945,2023-05-18 16:53,Medical,9,1
28946,2023-04-12 19:16,Other,5,1
28947,2023-11-02 05:01,Fire,5,5
28948,2023-03-17 12:00,Motor Vehicle Accident,11,6
28949,2023-09-02 09:46,Medical,4,6
28950,2023-10-24 19:30,Motor Vehicle Accident,4,6
28951,2023-12-25 18:31,Other,3,2
28952,2023-05-18 07:54,Medical,1,7
28953,2023-10-26 21:38,Airport Standby,3,8
28954,2023-10-14 20:27,Other,9,4
28955,2023-11-14 13:51,Airport Standby,4,2
28956,2023-12-17 13:28,Motor Vehicle Accident,5,8
28957,2023-05-19 02:53,Medical,14,1
28958,2023-12-07 16:23,Motor Vehicle Accident,5,6
28959,2023-08-17 10:35,Other,1,4
28960,2023-05-23 14:56,Emergency Transfer,4,7
28961,2023-03-14 17:15,Airport Standby,9,6
28962,2023-10-26 00:32,Other,13,2
28963,2023-03-30 23:33,Motor Vehicle Accident,5,3
28964,2023-01-22 13:07,Medical,3,2
28965,2023-05-29 16:18,Fire,11,4
28966,2023-01-29 00:03,Fire,3,2
28967,2023-05-05 12:23,Medical,4,6
28968,2023-05-28 08:00,Motor Vehicle Accident,3,2
28969,2023-03-10 07:53,Emergency Transfer,5,1
28970,2023-11-17 21:40,Medical,4,4
28971,2023-05-22 22:38,Motor Vehicle Accident,4,7
28972,2023-12-17 03:20,Other,13,4
28973,2023-05-29 07:00,Motor Vehicle Accident,1,4
28974,2023-04-25 07:20,Emergency Transfer,4,8
28975,2023-07-27 23:29,Motor Vehicle Accident,14,7
28976,2023-05-03 07:24,Medical,5,4
28977,2023-06-12 22:29,Medical,3,4
28978,2023-11-08 23:31,Other,3,9
28979,2023-07-13 13:08,Motor Vehicle Accident,5,6
28980,2023-09-08 14:06,Motor Vehicle Accident,3,5
28981,2023-03-07 21:22,Other,5,6
28982,2023-09-01 08:16,Medical,4,2
28983,2023-02-17 12:37,Medical,13,7
28984,2023-02-27 23:48,Motor Vehicle Accident,5,11
28985,2023-01-24 06:45,Motor Vehicle Accident,1,10
28986,2023-10-05 05:03,Other,9,5
28987,2023-03-14 11:27,Medical,14,12
28988,2023-04-08 18:26,Fire,5,4
28989,2023-11-28 17:32,Fire,1,3
28990,2023-04-14 04:09,Other,3,8
28991,2023-08-01 05:10,Other,3,5
28992,2023-09-27 01:12,Fire,4,0
28993,2023-06-16 00:49,Other,5,3
28994,2023-05-30 14:07,Motor Vehicle Accident,4,4
28995,2023-07-24 07:16,Medical,11,1
28996,2023-10-25 14:05,Medical,5,3
28997,2023-09-01 23:03,Medical,9,4
28998,2023-04-18 09:40,Medical,3,4
28999,2023-10-30 05:26,Emergency Transfer,4,7
29000,2023-08-12 00:55,Fire,5,4
29001,2023-04-13 17:53,Medical,5,5
29002,2023-06-07 23:27,Other,5,5
29003,2023-06-20 02:35,Other,12,2
29004,2023-05-16 23:19,Medical,4,8
29005,2023-02-27 19:29,Medical,3,6
29006,2023-06-18 15:43,Airport Standby,14,0
29007,2023-07-24 21:34,Motor Vehicle Accident,5,4
29008,2023-03-12 05:58,Other,9,6
29009,2023-04-17 06:53,Motor Vehicle Accident,3,3
29010,2023-09-05 22:50,Motor Vehicle Accident,9,0
29011,2023-08-25 13:06,Fire,3,4
29012,2023-11-17 05:26,Medical,9,6
29013,2023-09-18 19:36,Medical,11,8
29014,2023-02-19 18:35,Medical,4,1
29015,2023-11-23 13:06,Medical,12,2
29016,2023-03-28 19:55,Other,3,7
29017,2023-09-15 00:28,Medical,3,4
29018,2023-07-14 21:34,Medical,3,9
29019,2023-02-16 00:11,Motor Vehicle Accident,1,3
29020,2023-12-29 15:55,Medical,1,4
29021,2023-03-28 02:46,Motor Vehicle Accident,4,7
29022,2023-12-06 05:03,Medical,5,3
29023,2023-08-21 16:58,Motor Vehicle Accident,5,11
29024,2023-11-29 09:00,Fire,4,2
29025,2023-10-13 12:36,Medical,4,4
29026,2023-01-14 23:07,Other,11,9
29027,2023-02-09 22:04,Medical,5,1
29028,2023-06-22 19:45,Other,3,5
29029,2023-02-05 08:09,Motor Vehicle Accident,5,2
29030,2023-05-29 01:45,Fire,4,4
29031,2023-03-19 22:23,Medical,1,6
29032,2023-12-27 02:58,Medical,9,7
29033,2023-08-06 14:57,Medical,9,5
29034,2023-03-07 03:45,Airport Standby,3,9
29035,2023-06-06 13:12,Motor Vehicle Accident,3,2
29036,2023-09-05 01:18,Medical,3,4
29037,2023-11-24 15:56,Motor Vehicle Accident,3,1
29038,2023-11-11 09:25,Airport Standby,4,6
29039,2023-01-29 12:28,Fire,9,6
29040,2023-09-18 00:14,Motor Vehicle Accident,5,5
29041,2023-10-20 20:44,Motor Vehicle Accident,4,2
29042,2023-07-16 00:05,Medical,5,3
29043,2023-09-16 21:28,Motor Vehicle Accident,1,8
29044,2023-09-15 18:06,Medical,12,9
29045,2023-09-01 07:31,Motor Vehicle Accident,11,1
29046,2023-07-16 06:59,Medical,13,9
29047,2023-05-15 04:59,Medical,1,12
29048,2023-04-14 01:43,Medical,4,7
29049,2023-05-21 03:33,Medical,4,1
29050,2023-05-01 01:55,Other,14,1
29051,2023-08-21 12:40,Motor Vehicle Accident,5,4
29052,2023-08-14 18:53,Medical,9,6
29053,2023-08-19 22:25,Medical,12,2
29054,2023-04-07 08:19,Motor Vehicle Accident,4,4
29055,2023-03-27 04:16,Medical,5,9
29056,2023-02-09 23:10,Medical,5,9
29057,2023-05-12 10:55,Other,4,5
29058,2023-11-03 18:12,Motor Vehicle Accident,3,7
29059,2023-01-18 17:56,Other,4,3
29060,2023-06-28 00:05,Other,13,5
29061,2023-12-27 22:41,Fire,1,8
29062,2023-01-12 11:17,Motor Vehicle Accident,3,5
29063,2023-05-10 10:32,Motor Vehicle Accident,4,7
29064,2023-02-16 22:13,Motor Vehicle Accident,9,5
29065,2023-07-29 03:38,Motor Vehicle Accident,5,4
29066,2023-01-26 22:53,Other,3,6
29067,2023-04-19 12:58,Fire,4,10
29068,2023-08-28 08:40,Other,1,7
29069,2023-11-01 23:59,Motor Vehicle Accident,3,5
29070,2023-12-04 01:59,Fire,5,4
29071,2023-11-28 09:21,Motor Vehicle Accident,14,5
29072,2023-09-26 10:55,Motor Vehicle Accident,5,4
29073,2023-09-20 14:49,Fire,5,6
29074,2023-02-13 08:16,Medical,1,13
29075,2023-08-31 05:59,Fire,3,6
29076,2023-07-31 23:07,Other,4,6
29077,2023-01-27 23:34,Emergency Transfer,5,6
29078,2023-09-18 06:48,Other,11,1
29079,2023-04-19 02:53,Motor Vehicle Accident,1,9
29080,2023-01-13 03:58,Other,3,4
29081,2023-08-20 00:15,Other,4,7
29082,2023-07-19 22:46,Medical,12,1
29083,2023-11-29 01:40,Medical,3,2
29084,2023-05-06 08:28,Other,3,2
29085,2023-03-22 15:41,Other,11,6
29086,2023-07-11 21:43,Motor Vehicle Accident,3,3
29087,2023-04-16 09:46,Medical,4,7
29088,2023-04-11 15:19,Medical,3,7
29089,2023-11-08 02:31,Medical,1,8
29090,2023-11-13 09:28,Medical,1,4
29091,2023-04-02 05:31,Other,5,8
29092,2023-11-09 02:54,Medical,4,4
29093,2023-03-27 02:19,Other,4,9
29094,2023-02-01 12:34,Fire,4,5
29095,2023-12-13 12:18,Emergency Transfer,3,5
29096,2023-12-22 21:47,Motor Vehicle Accident,3,3
29097,2023-02-28 03:12,Motor Vehicle Accident,3,6
29098,2023-03-26 01:23,Motor Vehicle Accident,1,6
29099,2023-12-31 07:13,Medical,4,7
29100,2023-04-08 18:52,Medical,3,6
29101,2023-04-23 07:30,Motor Vehicle Accident,5,1
29102,2023-02-04 08:29,Motor Vehicle Accident,4,5
29103,2023-01-06 10:00,Other,12,4
29104,2023-05-07 16:44,Medical,12,10
29105,2023-02-07 07:00,Fire,9,5
29106,2023-01-05 20:08,Medical,4,4
29107,2023-05-21 19:53,Medical,11,3
29108,2023-10-30 18:09,Medical,4,2
29109,2023-01-18 23:31,Other,4,4
29110,2023-03-22 23:40,Motor Vehicle Accident,4,3
29111,2023-08-29 13:09,Emergency Transfer,4,7
29112,2023-09-18 12:18,Emergency Transfer,1,4
29113,2023-05-21 19:37,Medical,5,4
29114,2023-08-07 13:41,Fire,3,4
29115,2023-08-18 08:53,Motor Vehicle Accident,9,4
29116,2023-07-24 22:09,Emergency Transfer,1,3
29117,2023-07-25 13:04,Emergency Transfer,9,4
29118,2023-04-13 21:29,Motor Vehicle Accident,1,5
29119,2023-01-11 11:11,Motor Vehicle Accident,3,5
29120,2023-01-23 09:30,Fire,4,3
29121,2023-02-07 07:08,Medical,1,4
29122,2023-12-31 12:07,Motor Vehicle Accident,5,7
29123,2023-12-31 19:20,Motor Vehicle Accident,5,2
29124,2023-06-08 18:39,Other,4,1
29125,2023-01-03 11:02,Motor Vehicle Accident,5,9
29126,2023-12-31 04:43,Other,4,2
29127,2023-01-09 10:27,Medical,4,5
29128,2023-08-01 01:22,Medical,3,8
29129,2023-01-04 17:44,Motor Vehicle Accident,5,1
29130,2023-05-09 03:11,Motor Vehicle Accident,1,5
29131,2023-01-14 09:24,Fire,4,1
29132,2023-12-03 23:25,Motor Vehicle Accident,4,2
29133,2023-06-26 14:00,Airport Standby,4,7
29134,2023-10-27 02:21,Other,3,5
29135,2023-07-07 14:19,Other,3,10
29136,2023-07-08 14:23,Medical,5,8
29137,2023-12-21 20:12,Emergency Transfer,3,7
29138,2023-02-04 16:19,Motor Vehicle Accident,13,7
29139,2023-06-16 22:33,Other,5,4
29140,2023-11-27 11:49,Fire,3,3
29141,2023-03-31 11:52,Other,9,6
29142,2023-11-27 07:00,Motor Vehicle Accident,5,2
29143,2023-01-17 01:38,Medical,3,8
29144,2023-07-08 06:42,Other,9,3
29145,2023-08-06 21:24,Motor Vehicle Accident,1,8
29146,2023-08-20 14:16,Medical,4,5
29147,2023-10-03 13:39,Medical,4,5
29148,2023-03-27 07:30,Airport Standby,11,4
29149,2023-10-06 19:20,Other,1,7
29150,2023-10-26 23:11,Other,3,2
29151,2023-12-19 08:38,Other,4,2
29152,2023-03-08 10:01,Medical,5,5
29153,2023-11-04 10:06,Motor Vehicle Accident,3,2
29154,2023-08-31 04:20,Medical,4,4
29155,2023-06-08 12:37,Fire,11,5
29156,2023-09-23 23:53,Medical,9,3
29157,2023-07-04 17:01,Motor Vehicle Accident,5,7
29158,2023-12-10 14:14,Medical,9,6
29159,2023-05-15 19:57,Motor Vehicle Accident,4,4
29160,2023-03-25 16:55,Motor Vehicle Accident,5,4
29161,2023-01-25 08:35,Other,1,4
29162,2023-06-07 00:45,Other,3,5
29163,2023-11-23 17:21,Other,1,3
29164,2023-10-21 01:56,Medical,5,8
29165,2023-06-13 01:37,Fire,1,4
29166,2023-12-27 19:17,Other,9,1
29167,2023-01-23 09:11,Other,5,2
29168,2023-01-18 21:03,Motor Vehicle Accident,4,1
29169,2023-08-04 04:06,Medical,4,5
29170,2023-10-21 16:14,Medical,5,2
29171,2023-07-15 15:20,Medical,4,9
29172,2023-11-17 05:12,Medical,1,6
29173,2023-04-30 16:03,Motor Vehicle Accident,14,3
29174,2023-10-26 21:41,Fire,4,5
29175,2023-08-05 04:15,Medical,4,4
29176,2023-08-03 22:12,Other,12,5
29177,2023-02-02 02:33,Motor Vehicle Accident,1,0
29178,2023-08-31 01:44,Medical,4,3
29179,2023-10-01 03:31,Fire,4,4
29180,2023-06-07 14:46,Medical,5,2
29181,2023-11-04 08:55,Motor Vehicle Accident,12,6
29182,2023-03-09 13:27,Medical,9,4
29183,2023-12-27 14:36,Motor Vehicle Accident,4,3
